id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,acct_open_date,card_on_dark_web,credit_limit_int,year_pin_last_changed,expires
1534,685,Mastercard,Debit,5548416164877894,573,YES,1,02/2020,No,18976,2020-01-01,2020-02-01
508,685,Mastercard,Debit,5319381223326693,205,YES,2,01/2020,No,30119,2020-01-01,2020-02-01
2354,617,Mastercard,Debit,5124149352966224,255,YES,2,03/2016,No,26147,2016-01-01,2022-07-01
1810,23,Visa,"Debit (Prepaid)",4140588094739369,914,YES,2,02/2020,No,74,2020-01-01,2020-02-01
787,339,Visa,Credit,4098957147259107,427,YES,1,01/2020,No,7100,2020-01-01,2024-01-01
1811,339,Visa,Debit,4728985692143254,894,YES,2,02/2020,No,13964,2020-01-01,2021-05-01
1062,280,Visa,Credit,4914230230023485,149,YES,2,02/2005,No,12000,2013-01-01,2020-11-01
5856,280,Mastercard,Debit,5503346026525353,281,YES,2,12/2006,No,14710,2016-01-01,2021-07-01
2959,280,Mastercard,Credit,5625623929407723,413,NO,2,05/2008,No,5600,2011-01-01,2024-02-01
123,280,Amex,Credit,340690023329145,921,YES,1,01/2007,No,13600,2009-01-01,2007-05-01
2826,280,Mastercard,Debit,5836255998556368,124,YES,2,05/2002,No,14592,2018-01-01,2023-01-01
4404,1473,Mastercard,Debit,5144019472845640,991,YES,1,08/2013,No,16791,2013-01-01,2024-03-01
3839,1473,Mastercard,Debit,5401708824823369,387,YES,1,07/2008,No,15909,2008-01-01,2024-09-01
1535,1473,Mastercard,Debit,5090437031916520,678,NO,2,02/2020,No,13466,2020-01-01,2022-06-01
5108,65,Mastercard,Debit,5427512329623870,476,YES,2,10/2008,No,5066,2016-01-01,2020-11-01
4585,65,Visa,Debit,4270727314191306,431,YES,2,09/2005,No,13452,2012-01-01,2024-09-01
788,1353,Visa,Debit,4609363841131495,250,YES,1,01/2020,No,17652,2020-01-01,2020-01-01
3156,1353,Visa,Debit,4092359255548687,548,YES,1,05/2014,No,22566,2014-01-01,2018-07-01
1536,1353,Mastercard,"Debit (Prepaid)",5739755420014539,543,YES,2,02/2020,No,101,2020-01-01,2023-01-01
4200,1353,Mastercard,Debit,5884169220100958,380,YES,1,08/2007,No,17860,2010-01-01,2009-02-01
1812,1353,Visa,Debit,4739129887814779,840,YES,1,02/2020,No,13635,2020-01-01,2024-12-01
3725,1353,Amex,Credit,340363396133555,357,YES,1,07/2005,No,12800,2014-01-01,2024-10-01
966,1353,Mastercard,Debit,5134663281531806,682,YES,1,02/1999,No,12076,2012-01-01,2022-04-01
1537,736,Mastercard,Credit,5428449359468275,692,YES,1,02/2020,No,13500,2020-01-01,2024-05-01
509,736,Mastercard,"Debit (Prepaid)",5166680396292023,462,YES,1,01/2020,No,38,2020-01-01,2024-11-01
510,736,Mastercard,"Debit (Prepaid)",5582430794372147,397,YES,2,01/2020,No,100,2020-01-01,2024-09-01
4482,1670,Visa,Debit,4011659941572561,523,YES,1,08/2019,No,24501,2019-01-01,2023-01-01
3304,1670,Visa,Credit,4281818687372228,956,YES,1,06/2005,No,15100,2011-01-01,2020-11-01
5809,1670,Mastercard,Debit,5537300534138484,933,YES,2,12/2004,No,14709,2013-01-01,2023-07-01
5603,1670,Mastercard,Debit,5770348525427389,914,NO,1,11/2010,No,45782,2015-01-01,2020-08-01
511,1776,Mastercard,Debit,5089550241614493,625,YES,2,01/2020,No,18292,2020-01-01,2020-02-01
4938,1776,Amex,Credit,357731604070533,270,YES,1,10/1999,No,13400,2012-01-01,2020-05-01
3596,1776,Visa,Credit,4760959420776144,81,YES,2,06/2015,No,11100,2015-01-01,2021-05-01
1813,1474,Visa,Debit,4559380028737071,791,YES,1,02/2020,No,33397,2020-01-01,2023-01-01
2032,951,Mastercard,"Debit (Prepaid)",5978230791001469,310,YES,1,03/2002,No,80,2008-01-01,2017-08-01
2942,951,Visa,Credit,4609960492769091,512,YES,2,05/2007,No,5400,2013-01-01,2023-03-01
2628,951,Amex,Credit,371780853319378,461,YES,2,04/2010,No,11000,2010-01-01,2021-06-01
3330,951,Visa,Debit,4717280495507382,268,YES,1,06/2006,No,8374,2010-01-01,2012-03-01
3418,1818,Mastercard,Debit,5630819721997639,160,YES,2,06/2009,No,23691,2015-01-01,2021-03-01
2259,1818,Visa,Debit,4536093921633369,783,YES,2,03/2010,No,15817,2013-01-01,2023-12-01
4711,1818,Mastercard,Debit,5403878573257240,553,YES,2,09/2009,No,36912,2015-01-01,2024-06-01
1814,1450,Visa,Debit,4752300617048436,511,YES,2,02/2020,No,36976,2020-01-01,2021-09-01
512,1524,Mastercard,Debit,5298405785595862,451,YES,1,01/2020,No,52121,2020-01-01,2022-06-01
367,1789,Mastercard,Debit,5969880085380237,832,YES,1,01/2018,No,12564,2018-01-01,2024-03-01
5130,1789,Visa,Debit,4719376429761062,716,YES,1,10/2008,No,15981,2008-01-01,2021-05-01
5911,767,Visa,Debit,4465904146461429,172,YES,2,12/2007,No,12758,2011-01-01,2007-12-01
513,767,Mastercard,"Debit (Prepaid)",5998020597750681,259,YES,2,01/2020,No,24,2020-01-01,2020-01-01
2111,767,Mastercard,Debit,5753826788441344,195,YES,2,03/2006,No,13209,2012-01-01,2017-10-01
514,678,Mastercard,Debit,5845664736410406,157,YES,1,01/2020,No,11254,2020-01-01,2024-09-01
3577,678,Mastercard,Debit,5815197990139669,528,YES,2,06/2014,No,16703,2014-01-01,2024-05-01
3040,678,Discover,Credit,6863075164690679,357,YES,2,05/2010,No,7300,2010-01-01,2020-11-01
1300,678,Mastercard,Credit,5190363040476849,377,YES,2,02/2012,No,8600,2012-01-01,2022-08-01
960,471,Visa,Debit,4435091514671785,429,YES,1,02/1997,No,17173,2014-01-01,2013-10-01
4415,471,Visa,Credit,4610283928454577,340,YES,2,08/2013,No,22000,2013-01-01,2020-03-01
5402,471,Mastercard,Debit,5402165032954536,383,YES,1,11/2004,No,29739,2008-01-01,2009-11-01
3048,757,Mastercard,Debit,5604853881293164,942,YES,2,05/2010,No,12905,2010-01-01,2020-02-01
4175,757,Mastercard,Debit,5304174233835471,603,YES,2,08/2006,No,447,2015-01-01,2022-10-01
5458,757,Mastercard,Debit,5018201035940907,623,YES,1,11/2006,No,22100,2009-01-01,2014-02-01
3947,757,Visa,Debit,4364504555846512,787,YES,2,07/2010,No,7616,2010-01-01,2024-03-01
515,1724,Mastercard,Debit,5820532728475057,136,YES,1,01/2020,No,17665,2020-01-01,2021-07-01
5337,1724,Mastercard,Debit,5693890310196695,794,YES,1,10/2019,No,12551,2019-01-01,2024-09-01
1399,1724,Amex,Credit,329884815703027,818,YES,2,02/2020,No,7400,2020-01-01,2022-05-01
1313,1603,Mastercard,Debit,5495606147026040,810,YES,2,02/2013,No,14223,2013-01-01,2024-06-01
2138,1603,Discover,Credit,6439934247827371,549,NO,1,03/2007,No,11200,2007-01-01,2012-03-01
2381,1603,Mastercard,Credit,5903180777410762,618,YES,1,03/2019,No,14000,2019-01-01,2020-02-01
5981,1603,Visa,"Debit (Prepaid)",4982837709455785,119,YES,2,12/2009,No,79,2009-01-01,2022-09-01
1815,224,Visa,Debit,4254478565698366,642,YES,2,02/2020,No,13547,2020-01-01,2020-02-01
1538,808,Mastercard,Debit,5366108681709753,691,YES,1,02/2020,No,12626,2020-01-01,2022-06-01
3969,808,Mastercard,Debit,5559631785400356,138,YES,2,07/2011,No,17042,2011-01-01,2024-07-01
3516,808,Mastercard,Debit,5868987765320423,849,YES,2,06/2011,No,11930,2011-01-01,2024-01-01
5427,1326,Mastercard,Debit,5921343520642553,630,YES,2,11/2005,No,10442,2005-01-01,2013-12-01
5561,1326,Mastercard,Debit,5576058870888177,200,YES,2,11/2009,No,23296,2014-01-01,2023-08-01
5212,158,Visa,Debit,4436697575956445,894,YES,1,10/2010,No,19555,2010-01-01,2015-06-01
516,158,Mastercard,Debit,5217920627763477,902,YES,1,01/2020,No,22310,2020-01-01,2020-02-01
5722,1928,Mastercard,Credit,5503548049749435,850,NO,1,11/2016,No,14800,2016-01-01,2021-02-01
2434,1928,Visa,Credit,4669390579436584,661,YES,2,04/2002,No,11300,2011-01-01,2020-03-01
2442,1928,Mastercard,"Debit (Prepaid)",5241112690809802,740,YES,1,04/2003,No,31,2010-01-01,2022-09-01
4493,1928,Mastercard,Debit,5622935637285354,799,YES,1,09/1998,No,24090,2009-01-01,2024-05-01
2112,1575,Mastercard,Debit,5700169734076825,638,YES,1,03/2006,No,18138,2008-01-01,2011-05-01
3635,1575,Visa,"Debit (Prepaid)",4323953877431034,830,YES,3,06/2018,No,74,2018-01-01,2023-05-01
224,1575,Mastercard,Debit,5107151477861238,365,YES,1,01/2010,No,23016,2010-01-01,2021-06-01
5582,1575,Visa,Debit,4753063175082230,352,YES,2,11/2009,No,35791,2009-01-01,2020-02-01
1539,1608,Mastercard,Debit,5604896104987546,330,YES,1,02/2020,No,15116,2020-01-01,2022-07-01
5843,1455,Visa,Credit,4096689962299789,25,YES,1,12/2005,No,8000,2011-01-01,2022-08-01
1386,1455,Amex,Credit,349159635383087,386,YES,2,02/2019,No,2200,2019-01-01,2023-01-01
789,1455,Visa,Credit,4538277638033307,387,YES,1,01/2020,No,6800,2020-01-01,2024-10-01
2960,1455,Mastercard,Debit,5738438340474113,798,YES,1,05/2008,No,427,2010-01-01,2020-03-01
997,1916,Mastercard,Debit,5361639254366090,26,YES,1,02/2002,No,22112,2010-01-01,2002-02-01
4863,1916,Visa,Debit,4815373260593647,733,YES,2,09/2013,No,10211,2013-01-01,2018-04-01
5077,1916,Mastercard,Debit,5363716613146250,937,YES,1,10/2007,No,11940,2011-01-01,2008-12-01
2395,1916,Visa,Credit,4234252140022115,115,YES,1,04/1994,No,7400,2010-01-01,2021-09-01
3305,1916,Visa,"Debit (Prepaid)",4541177168542351,768,NO,1,06/2005,No,64,2014-01-01,2021-02-01
2856,1916,Mastercard,Debit,5079032910713562,402,YES,2,05/2004,No,7343,2013-01-01,2022-12-01
3258,1916,Visa,Credit,4494411189246879,670,YES,1,06/2003,No,5500,2010-01-01,2023-01-01
157,1617,Mastercard,Debit,5907512722234563,855,YES,2,01/2008,No,3843,2009-01-01,2014-01-01
517,143,Mastercard,"Debit (Prepaid)",5710956185196347,91,YES,2,01/2020,No,72,2020-01-01,2020-02-01
1540,143,Mastercard,Debit,5969614895288925,729,YES,1,02/2020,No,21227,2020-01-01,2020-02-01
1541,143,Mastercard,Debit,5183544081050284,754,YES,1,02/2020,No,21943,2020-01-01,2022-05-01
5003,1176,Mastercard,Debit,5274657041301974,436,YES,2,10/2004,No,47833,2010-01-01,2020-04-01
2712,1176,Amex,Credit,337116884587546,164,NO,2,04/2013,No,13400,2013-01-01,2018-09-01
2629,1176,Amex,Credit,339154209082656,909,YES,1,04/2010,No,21700,2010-01-01,2010-09-01
5270,1194,Mastercard,Debit,5489847637452263,32,YES,2,10/2013,No,19122,2013-01-01,2022-05-01
3644,1194,Visa,Debit,4312743637718042,556,YES,2,06/2019,No,17245,2019-01-01,2019-11-01
5999,1194,Mastercard,Debit,5312379293764300,244,NO,2,12/2010,No,17564,2010-01-01,2022-06-01
4614,1194,Visa,Credit,4678372291668326,966,YES,1,09/2006,No,14100,2011-01-01,2020-07-01
393,423,Amex,Credit,380507615759333,194,YES,1,01/2020,No,11400,2020-01-01,2021-07-01
1542,423,Mastercard,Debit,5643186470669851,12,YES,2,02/2020,No,18281,2020-01-01,2022-09-01
2724,580,Mastercard,Debit,5498308482575223,952,YES,1,04/2014,No,14471,2014-01-01,2021-03-01
5109,580,Mastercard,Debit,5252283992419484,136,YES,1,10/2008,No,11399,2010-01-01,2024-04-01
2961,580,Mastercard,Credit,5795691987889821,416,YES,3,05/2008,No,12400,2008-01-01,2011-04-01
303,4,Visa,Debit,4980412921853275,28,YES,2,01/2012,No,27520,2012-01-01,2021-04-01
5391,4,Visa,Debit,4537266913886102,787,YES,1,11/2003,No,38648,2005-01-01,2022-04-01
1083,4,Mastercard,Debit,5817981997085182,755,YES,2,02/2006,No,41051,2006-01-01,2008-08-01
3413,4,Amex,Credit,353090863754405,451,YES,1,06/2009,No,19300,2018-01-01,2014-03-01
4201,4,Mastercard,Debit,5693655667464241,500,YES,2,08/2007,No,9683,2016-01-01,2023-12-01
3344,530,Mastercard,Debit,5919043204819594,711,NO,2,06/2007,No,15061,2007-01-01,2020-02-01
5110,530,Mastercard,Debit,5159330722218973,857,YES,2,10/2008,No,16652,2010-01-01,2022-02-01
4848,530,Mastercard,Debit,5609056029992567,7,YES,1,09/2013,No,10970,2013-01-01,2020-02-01
4926,530,Visa,Debit,4461414789391516,277,YES,2,09/2019,No,15458,2019-01-01,2021-03-01
3145,530,Mastercard,Debit,5955587375467605,522,YES,2,05/2014,No,11475,2014-01-01,2020-07-01
4021,530,Mastercard,Debit,5224140626818585,329,YES,1,07/2014,No,12031,2014-01-01,2017-01-01
5779,1826,Mastercard,"Debit (Prepaid)",5691905533359944,982,YES,1,12/2002,No,49,2009-01-01,2024-10-01
4666,595,Mastercard,Debit,5406659343798231,868,YES,2,09/2008,No,14408,2008-01-01,2022-12-01
3049,595,Mastercard,Debit,5268706720915465,202,YES,1,05/2010,No,18035,2010-01-01,2020-07-01
4667,595,Mastercard,Debit,5007147574833881,560,YES,2,09/2008,No,16786,2008-01-01,2022-04-01
2128,595,Visa,Debit,4345682874994564,331,YES,1,03/2006,No,12009,2009-01-01,2020-02-01
4423,1022,Discover,Credit,6315959001873783,118,YES,1,08/2014,No,6800,2014-01-01,2021-04-01
2504,1022,Mastercard,Credit,5887964726362356,671,YES,1,04/2006,No,10300,2009-01-01,2021-07-01
5148,1022,Mastercard,Debit,5944670401278171,806,YES,2,10/2009,No,16274,2009-01-01,2021-03-01
518,1108,Mastercard,Credit,5744439609691204,662,YES,1,01/2020,No,28000,2020-01-01,2020-01-01
790,1108,Visa,Debit,4771002709933864,374,YES,2,01/2020,No,4201,2020-01-01,2024-04-01
2525,246,Discover,Credit,6396980306370671,37,YES,1,04/2007,No,25300,2012-01-01,2015-10-01
1158,246,Visa,Debit,4957823817777302,413,YES,1,02/2008,No,40350,2014-01-01,2022-03-01
3400,246,Visa,Credit,4021539917884489,497,YES,1,06/2008,No,22500,2010-01-01,2018-08-01
6075,246,Visa,Debit,4361392563969799,417,YES,1,12/2012,No,26110,2012-01-01,2023-10-01
519,270,Mastercard,"Debit (Prepaid)",5387845577295005,379,YES,1,01/2020,No,46,2020-01-01,2020-02-01
1543,270,Mastercard,Debit,5690579854372424,790,YES,1,02/2020,No,24886,2020-01-01,2020-09-01
1816,270,Visa,Debit,4102843004395648,452,YES,2,02/2020,No,12257,2020-01-01,2022-07-01
520,270,Mastercard,Debit,5778432883626952,217,NO,2,01/2020,No,27489,2020-01-01,2020-01-01
5626,1945,Visa,Credit,4335011442006835,412,YES,1,11/2010,No,9700,2012-01-01,2022-07-01
3381,1945,Mastercard,Debit,5131116413550841,615,YES,1,06/2008,No,11712,2019-01-01,2024-03-01
4018,1945,Amex,Credit,394151199374199,175,YES,2,07/2014,No,5900,2014-01-01,2020-02-01
3614,1945,Visa,Debit,4684821008065663,164,YES,1,06/2016,No,10318,2016-01-01,2021-04-01
3763,1540,Mastercard,Debit,5883802092372517,346,YES,1,07/2006,No,3836,2009-01-01,2014-12-01
3496,1540,Visa,Credit,4495172888223801,269,YES,2,06/2010,No,13200,2011-01-01,2023-12-01
5562,1540,Mastercard,"Debit (Prepaid)",5037187439217055,955,NO,2,11/2009,No,56,2011-01-01,2021-08-01
394,1149,Amex,Credit,325863166103877,936,YES,2,01/2020,No,13800,2020-01-01,2020-01-01
521,1438,Mastercard,Debit,5219464488355605,80,YES,2,01/2020,No,7767,2020-01-01,2022-09-01
3077,409,Visa,Debit,4702266560105457,749,YES,1,05/2010,No,14999,2010-01-01,2022-09-01
4007,409,Mastercard,Debit,5215769270589143,897,YES,2,07/2013,No,9281,2013-01-01,2024-01-01
5690,409,Visa,Debit,4514228052643760,763,NO,1,11/2013,No,15512,2013-01-01,2024-03-01
1817,694,Visa,"Debit (Prepaid)",4316296167662583,621,YES,2,02/2020,No,67,2020-01-01,2023-04-01
5583,694,Visa,Debit,4878301968196169,33,YES,1,11/2009,No,10564,2010-01-01,2022-09-01
2371,382,Mastercard,Debit,5687094950907399,289,YES,1,03/2018,No,13206,2018-01-01,2019-08-01
5415,382,Visa,Debit,4877797934126603,237,YES,1,11/2004,No,11809,2010-01-01,2024-08-01
2103,382,Discover,Credit,6773009361532105,38,YES,1,03/2006,No,8800,2008-01-01,2024-06-01
5324,629,Visa,Debit,4194422558945686,208,NO,1,10/2017,No,29793,2017-01-01,2018-05-01
5523,629,Mastercard,"Debit (Prepaid)",5433671830348176,732,YES,1,11/2008,No,80,2008-01-01,2022-03-01
2560,629,Mastercard,Debit,5164347231652886,14,YES,2,04/2008,No,24739,2011-01-01,2024-04-01
4712,629,Mastercard,Debit,5774618783513739,902,YES,2,09/2009,No,32447,2009-01-01,2020-01-01
124,629,Amex,Credit,335499499050062,520,NO,2,01/2007,No,20900,2007-01-01,2020-11-01
5392,1211,Visa,Debit,4208678188310578,462,YES,1,11/2003,No,23912,2009-01-01,2024-05-01
2400,1211,Amex,Credit,344420840489865,330,YES,2,04/1998,No,8200,2010-01-01,2024-11-01
3721,1211,Visa,Debit,4904264423390551,240,YES,2,07/2004,No,119,2012-01-01,2008-02-01
5563,1211,Mastercard,Debit,5291048760665798,940,YES,1,11/2009,No,19137,2012-01-01,2017-04-01
5524,823,Mastercard,Debit,5594052672345392,748,YES,1,11/2008,No,13609,2010-01-01,2021-10-01
2868,823,Visa,Credit,4009130422427807,247,YES,2,05/2004,No,8600,2012-01-01,2021-02-01
1400,1304,Amex,Credit,303823669078373,876,YES,2,02/2020,No,27000,2020-01-01,2020-02-01
426,1304,Discover,Credit,6262934801438359,565,YES,2,01/2020,No,17500,2020-01-01,2021-06-01
791,1304,Visa,Credit,4619139517493572,681,YES,1,01/2020,No,21000,2020-01-01,2020-02-01
2639,89,Mastercard,Debit,5250142801861718,485,YES,2,04/2010,No,9401,2011-01-01,2023-02-01
5584,89,Visa,Debit,4411314646067924,47,YES,2,11/2009,No,17146,2009-01-01,2023-06-01
2998,89,Mastercard,Debit,5384107443816532,90,YES,2,05/2009,No,10863,2011-01-01,2021-06-01
2640,89,Mastercard,Debit,5291753153918147,855,YES,1,04/2010,No,9742,2010-01-01,2018-07-01
1544,1751,Mastercard,Credit,5089899761133479,743,YES,2,02/2020,No,4600,2020-01-01,2021-02-01
792,1751,Visa,Debit,4756400836306008,401,YES,1,01/2020,No,29925,2020-01-01,2022-07-01
5377,888,Mastercard,Debit,5551460726922763,115,YES,2,11/2002,No,10305,2010-01-01,2021-07-01
4668,81,Mastercard,Credit,5419443574655374,520,YES,2,09/2008,No,13300,2008-01-01,2023-10-01
2897,81,Mastercard,"Debit (Prepaid)",5391276903408071,935,YES,2,05/2006,No,48,2014-01-01,2012-10-01
96,81,Mastercard,Credit,5810850276328483,877,NO,2,01/2006,No,0,2012-01-01,2020-01-01
4525,81,Visa,Credit,4328702811759379,564,NO,1,09/2002,No,10600,2013-01-01,2022-02-01
2962,81,Mastercard,Debit,5054918583369098,18,YES,2,05/2008,No,1778,2011-01-01,2021-03-01
793,1021,Visa,Debit,4907163278067635,857,YES,1,01/2020,No,47523,2020-01-01,2021-09-01
522,1021,Mastercard,"Debit (Prepaid)",5147465861467114,905,YES,1,01/2020,No,82,2020-01-01,2024-04-01
3112,826,Amex,Credit,304617902043505,382,YES,1,05/2012,No,19400,2012-01-01,2017-03-01
311,826,Mastercard,Debit,5496405569223399,30,YES,1,01/2013,No,23403,2013-01-01,2014-11-01
69,826,Mastercard,Credit,5019514365242810,508,YES,1,01/2005,No,13900,2012-01-01,2024-05-01
4966,87,Mastercard,"Debit (Prepaid)",5251447871603744,292,YES,1,10/2002,No,95,2011-01-01,2008-03-01
3607,87,Mastercard,Debit,5210434230147620,262,YES,2,06/2016,No,20417,2016-01-01,2022-06-01
109,87,Visa,Credit,4372177587368958,450,YES,1,01/2006,No,6300,2011-01-01,2022-05-01
6118,1833,Mastercard,Debit,5198052110187452,912,YES,1,12/2016,No,16064,2016-01-01,2020-01-01
1545,1833,Mastercard,"Debit (Prepaid)",5390138872145738,267,YES,1,02/2020,No,98,2020-01-01,2020-03-01
2345,1833,Visa,Debit,4078898258495002,929,YES,2,03/2015,No,16386,2015-01-01,2015-07-01
1818,1833,Visa,Credit,4301058381185328,147,YES,1,02/2020,No,10100,2020-01-01,2023-03-01
794,1833,Visa,Debit,4256933161358353,83,YES,2,01/2020,No,3472,2020-01-01,2020-10-01
395,829,Amex,Credit,336470004427582,487,YES,1,01/2020,No,7700,2020-01-01,2022-04-01
523,829,Mastercard,Debit,5898279833645788,139,YES,3,01/2020,No,11018,2020-01-01,2023-10-01
3636,829,Visa,Credit,4066440794075203,921,YES,2,06/2018,No,8200,2018-01-01,2024-04-01
3840,1879,Mastercard,Debit,5201386771432172,392,YES,1,07/2008,No,4976,2008-01-01,2018-09-01
5399,1879,Amex,Credit,320871039524025,845,YES,1,11/2004,No,4100,2009-01-01,2018-07-01
4560,236,Visa,Debit,4003314505746426,531,YES,2,09/2004,No,6076,2011-01-01,2021-07-01
1546,1619,Mastercard,Credit,5218007897890577,185,YES,3,02/2020,No,8000,2020-01-01,2021-12-01
1443,1619,Discover,Credit,6997197066610978,619,YES,2,02/2020,No,14600,2020-01-01,2023-08-01
5111,1619,Mastercard,Credit,5105294422027242,831,YES,1,10/2008,No,8300,2010-01-01,2024-03-01
3015,1619,Visa,Debit,4063054242876751,647,YES,2,05/2009,No,19054,2017-01-01,2024-08-01
1547,1146,Mastercard,Debit,5078853441156478,930,YES,1,02/2020,No,29265,2020-01-01,2020-03-01
1548,1146,Mastercard,Debit,5547476180953081,765,YES,1,02/2020,No,22245,2020-01-01,2020-02-01
1549,1146,Mastercard,Debit,5788341339048168,750,YES,2,02/2020,No,17028,2020-01-01,2021-10-01
1172,803,Mastercard,"Debit (Prepaid)",5390318153988797,243,YES,2,02/2009,No,67,2014-01-01,2020-02-01
3222,803,Discover,Credit,6713344750325700,728,YES,2,06/2001,No,15300,2011-01-01,2005-10-01
4882,803,Mastercard,Debit,5918188974230799,670,YES,1,09/2015,No,20552,2015-01-01,2021-01-01
524,193,Mastercard,"Debit (Prepaid)",5412046613062340,587,YES,2,01/2020,No,32,2020-01-01,2021-03-01
297,1686,Mastercard,Debit,5422337679062478,976,YES,1,01/2012,No,48003,2012-01-01,2024-02-01
2617,1686,Visa,Credit,4623874187817166,385,YES,1,04/2009,No,16300,2013-01-01,2024-07-01
2999,1686,Mastercard,Credit,5430681770747921,594,YES,2,05/2009,No,10800,2010-01-01,2024-04-01
89,1959,Amex,Credit,398744318776089,992,YES,2,01/2006,No,11100,2009-01-01,2021-02-01
1281,1342,Visa,"Debit (Prepaid)",4971872629769691,724,YES,3,02/2011,No,64,2011-01-01,2022-06-01
2070,1371,Visa,Credit,4007064696917946,478,YES,1,03/2004,No,17300,2007-01-01,2022-11-01
2328,1371,Mastercard,Credit,5282316108928795,378,YES,1,03/2014,No,13900,2014-01-01,2023-04-01
3117,1371,Mastercard,Debit,5739342319047051,749,YES,2,05/2012,No,23807,2012-01-01,2020-02-01
4059,1371,Visa,"Debit (Prepaid)",4025636893394293,112,NO,2,07/2017,No,140,2017-01-01,2021-06-01
4446,1371,Mastercard,Debit,5969443034028028,783,YES,2,08/2015,No,26329,2015-01-01,2024-12-01
3929,1371,Mastercard,Debit,5572820991241224,178,NO,1,07/2010,No,25224,2011-01-01,2023-09-01
4387,1067,Discover,Credit,6276276211895289,681,YES,2,08/2012,No,8500,2012-01-01,2020-12-01
1063,1067,Visa,Credit,4690211102957031,820,NO,1,02/2005,No,11200,2009-01-01,2023-06-01
3382,1067,Mastercard,Debit,5309046764363183,336,YES,2,06/2008,No,14576,2011-01-01,2013-01-01
3016,1067,Visa,Credit,4668940576231188,310,YES,1,05/2009,No,9000,2009-01-01,2021-04-01
1819,1067,Visa,Debit,4937598275581336,557,YES,1,02/2020,No,21409,2020-01-01,2020-06-01
2602,1019,Mastercard,Debit,5722539468448178,567,YES,2,04/2009,No,7406,2014-01-01,2014-03-01
5170,1019,Visa,Credit,4318814007161209,388,YES,2,10/2009,No,3300,2010-01-01,2016-03-01
5112,1019,Mastercard,Credit,5436428996800938,845,YES,1,10/2008,No,7300,2010-01-01,2023-11-01
4794,1019,Visa,Debit,4811603557913131,994,YES,1,09/2010,No,4386,2016-01-01,2024-10-01
6025,1568,Visa,Credit,4165611178865695,388,YES,1,12/2010,No,13000,2012-01-01,2023-07-01
977,1568,Mastercard,Debit,5318873508559141,125,YES,2,02/2000,No,14418,2005-01-01,2020-04-01
3000,1568,Mastercard,Debit,5390794078159439,644,YES,2,05/2009,No,9120,2013-01-01,2022-07-01
2913,1765,Visa,Debit,4240386642532591,460,YES,1,05/2006,No,11588,2008-01-01,2013-02-01
4808,1765,Mastercard,Credit,5529087189553039,242,NO,1,09/2011,No,7500,2011-01-01,2023-10-01
